timestamp,node_id,position_x,position_y,actual_temperature,reported_temperature,temperature_variance,is_on_fire,heat_level,received_heat,fire_start_time,is_attacker,attack_triggered,attack_mode,coalition_active,battery_level_reserved,sensor_health_reserved,neighbor_count,packets_sent,packets_received,packets_dropped,malicious_packets_sent,spoofing_count,drift_offset
17.812855474,5,0.0,15.0,21.050094604522627,21.050094604522627,2.6441687800710563,False,0.0,0.0,0,False,False,None,False,,,5,7,0,1,0,0,0.0
17.947342261,13,45.0,30.0,23.484303075074624,23.484303075074624,1.6669346709733248,False,0.0,0.0,0,False,False,None,False,,,8,7,0,0,0,0,0.0
17.96602891,14,60.0,30.0,22.85857472680853,22.85857472680853,1.6044757372719183,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
18.144435956,15,0.0,45.0,21.90369307435226,21.90369307435226,4.937034259954189,False,0.0,0.0,0,False,False,None,False,,,3,7,0,0,0,0,0.0
18.208057329,16,15.0,45.0,19.91884607150448,19.91884607150448,1.9777734651095256,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
18.312688488,6,15.0,15.0,23.286530151087973,23.286530151087973,2.033489340732127,False,0.0,0.0,0,False,False,None,False,,,8,8,0,0,0,0,0.0
18.519025748,18,45.0,45.0,20.36083754415497,20.36083754415497,1.5597459530045987,False,0.0,0.0,0,False,False,None,False,,,5,6,0,1,0,0,0.0
18.542338311,7,30.0,15.0,22.562653115359307,22.562653115359307,1.7672518745633277,False,0.0,0.0,0,False,False,None,False,,,8,8,0,0,0,0,0.0
18.664984669,19,60.0,45.0,20.08015949778025,20.08015949778025,0.2882292466728218,False,0.0,0.0,0,False,False,None,False,,,3,7,0,0,0,0,0.0
18.813828413,17,30.0,45.0,22.575157204766384,22.575157204766384,1.0603326471428338,False,0.0,0.0,0,False,False,None,False,,,5,7,0,0,0,0,0.0
18.851092886,8,45.0,15.0,22.888862784210104,22.888862784210104,1.3923959579950311,False,0.0,0.0,0,True,False,None,False,,,8,7,0,1,0,0,0.0
18.970131156,9,60.0,15.0,20.73944234453113,20.73944234453113,0.9634389658621135,False,0.0,0.0,0,False,False,None,False,,,5,7,0,1,0,0,0.0
19.050598114,10,0.0,30.0,24.82404677867613,24.82404677867613,1.9212930995902315,False,0.0,0.0,0,False,False,None,False,,,5,8,0,0,0,0,0.0
19.122070634,1,15.0,0.0,20.3331282280097,20.3331282280097,0.7195326138989854,False,0.0,0.0,0,False,False,None,False,,,5,18,0,0,0,0,0.0
19.153889797,11,15.0,30.0,24.413726691499864,24.413726691499864,1.752389423706929,False,0.0,0.0,0,False,False,None,False,,,8,8,0,0,0,0,0.0
19.18925782,0,0.0,0.0,24.265884744914437,24.265884744914437,0.6689839838112852,False,0.0,0.0,0,False,False,None,False,,,3,16,0,0,0,0,0.0
19.248212244,0,0.0,0.0,20.519706542279717,20.519706542279717,0.6689839838112852,False,0.0,0.0,0,False,False,None,False,,,3,17,0,0,0,0,0.0
19.392179623,2,30.0,0.0,22.003066050710025,22.003066050710025,1.2165492451780697,False,0.0,0.0,0,False,False,None,False,,,5,9,0,0,0,0,0.0
19.422307669,12,30.0,30.0,23.78936993352505,23.78936993352505,1.0970698296450312,False,0.0,0.0,0,True,False,None,False,,,8,8,0,0,0,0,0.0
19.66867099,4,60.0,0.0,23.269200940897473,23.269200940897473,0.27540897223331445,False,0.0,0.0,0,False,False,None,False,,,3,9,0,0,0,0,0.0
19.718402239,3,45.0,0.0,20.661413478668806,20.661413478668806,2.0006019794133083,False,0.0,0.0,0,True,False,None,False,,,5,9,0,0,0,0,0.0
19.768674618,1,15.0,0.0,22.025052112529284,22.025052112529284,2.503444020945431,False,0.0,0.0,0,False,False,None,False,,,5,19,0,0,0,0,0.0
19.812006055,5,0.0,15.0,24.013499392126132,24.013499392126132,1.322636969122988,False,0.0,0.0,0,False,False,None,False,,,5,8,0,1,0,0,0.0
19.955294588,14,60.0,30.0,21.99502713881986,21.99502713881986,1.9235074323721004,False,0.0,0.0,0,False,False,None,False,,,5,8,0,0,0,0,0.0
20.0,2,30.0,0.0,19.908747437028165,19.908747437028165,0.9691638203070724,False,0.0,0.0,0,False,False,None,False,,,5,10,0,0,0,0,0.0
20.025064626,13,45.0,30.0,22.99635664405168,22.99635664405168,2.1711783295108464,False,0.0,0.0,0,False,False,None,False,,,8,8,0,0,0,0,0.0
20.196229669,15,0.0,45.0,20.941765500771478,20.941765500771478,2.151991750159413,False,0.0,0.0,0,False,False,None,False,,,3,8,0,0,0,0,0.0
20.236060362,6,15.0,15.0,22.807176743964384,22.807176743964384,1.0624641568060578,False,0.0,0.0,0,False,False,None,False,,,8,9,0,0,0,0,0.0
20.245574194,16,15.0,45.0,21.34297253620589,21.34297253620589,0.619008805482206,False,0.0,0.0,0,False,False,None,False,,,5,8,0,0,0,0,0.0
20.505099559,18,45.0,45.0,23.233957444263375,23.233957444263375,0.5075329850126119,False,0.0,0.0,0,False,False,None,False,,,5,7,0,1,0,0,0.0
20.57233301,7,30.0,15.0,23.812986825875623,23.812986825875623,1.4943870335268132,False,0.0,0.0,0,False,False,None,False,,,8,9,0,0,0,0,0.0
20.664051574,19,60.0,45.0,23.816841571477248,23.816841571477248,0.39188802144874924,False,0.0,0.0,0,False,False,None,False,,,3,8,0,0,0,0,0.0
20.853547107,17,30.0,45.0,24.341738310175906,24.341738310175906,0.3180641202675419,False,0.0,0.0,0,False,False,None,False,,,5,8,0,0,0,0,0.0
20.876280002,8,45.0,15.0,21.340079140300098,21.340079140300098,2.2941416496308698,False,0.0,0.0,0,True,False,None,False,,,8,8,0,1,0,0,0.0
21.032109988,9,60.0,15.0,20.055283425579518,20.055283425579518,1.4200492972850454,False,0.0,0.0,0,False,False,None,False,,,5,8,0,1,0,0,0.0
21.079608089,10,0.0,30.0,24.82404677867613,24.82404677867613,0.7386786964426064,False,0.0,0.0,0,False,False,None,False,,,5,8,0,1,0,0,0.0
21.166789441,1,15.0,0.0,21.5267296044845,21.5267296044845,1.0388433558088042,False,0.0,0.0,0,False,False,None,False,,,5,20,0,0,0,0,0.0
21.219043031,11,15.0,30.0,23.855231410746597,23.855231410746597,1.0543663735034303,False,0.0,0.0,0,False,False,None,False,,,8,9,0,0,0,0,0.0
21.228782511,0,0.0,0.0,24.121877369488203,24.121877369488203,0.9003933929925675,False,0.0,0.0,0,False,False,None,False,,,3,18,0,0,0,0,0.0
21.242360333,0,0.0,0.0,23.061290505175,23.061290505175,0.9003933929925675,False,0.0,0.0,0,False,False,None,False,,,3,19,0,0,0,0,0.0
21.387913698,2,30.0,0.0,22.459021139247575,22.459021139247575,0.9916414670358765,False,0.0,0.0,0,False,False,None,False,,,5,11,0,0,0,0,0.0
21.501310427,12,30.0,30.0,24.60288084819834,24.60288084819834,1.8364691325699705,False,0.0,0.0,0,True,False,None,False,,,8,9,0,0,0,0,0.0
21.5953861,4,60.0,0.0,20.775394308445673,20.775394308445673,0.7373193410789903,False,0.0,0.0,0,False,False,None,False,,,3,10,0,0,0,0,0.0
21.774784716,3,45.0,0.0,23.37215226526207,23.37215226526207,0.7782502298785372,False,0.0,0.0,0,True,False,None,False,,,5,10,0,0,0,0,0.0
21.779679833,5,0.0,15.0,23.71995976577216,23.71995976577216,1.7349850980982608,False,0.0,0.0,0,False,False,None,False,,,5,9,0,1,0,0,0.0
21.814809271,1,15.0,0.0,22.067062237898654,22.067062237898654,1.1884413295261558,False,0.0,0.0,0,False,False,None,False,,,5,21,0,0,0,0,0.0
21.955106957,14,60.0,30.0,22.55550614026606,22.55550614026606,1.9477572205325049,False,0.0,0.0,0,False,False,None,False,,,5,9,0,0,0,0,0.0
22.034831723,13,45.0,30.0,24.088901539888624,24.088901539888624,2.6385096637540215,False,0.0,0.0,0,False,False,None,False,,,8,9,0,0,0,0,0.0
22.062249153,2,30.0,0.0,22.184029628548913,22.184029628548913,1.39899756803657,False,0.0,0.0,0,False,False,None,False,,,5,12,0,0,0,0,0.0
22.157118393,15,0.0,45.0,22.612220156184296,22.612220156184296,1.5098360919967444,False,0.0,0.0,0,False,False,None,False,,,3,9,0,0,0,0,0.0
22.210287522,16,15.0,45.0,23.00106911638298,23.00106911638298,3.15043175835792,False,0.0,0.0,0,False,False,None,False,,,5,9,0,0,0,0,0.0
22.221139709,6,15.0,15.0,21.478336952388204,21.478336952388204,2.9146978690427083,False,0.0,0.0,0,False,False,None,False,,,8,10,0,0,0,0,0.0
22.482374077,18,45.0,45.0,23.32667685155075,23.32667685155075,3.304418538294499,False,0.0,0.0,0,False,False,None,False,,,5,8,0,1,0,0,0.0
22.50279071,7,30.0,15.0,23.95804730243702,23.95804730243702,0.8983507534325402,False,0.0,0.0,0,False,False,None,False,,,8,10,0,0,0,0,0.0
22.588111084,19,60.0,45.0,20.18102129546771,20.18102129546771,0.3510971870849318,False,0.0,0.0,0,False,False,None,False,,,3,9,0,0,0,0,0.0
22.920605633,17,30.0,45.0,24.844770209658222,24.844770209658222,1.4265700158617147,False,0.0,0.0,0,False,False,None,False,,,5,9,0,0,0,0,0.0
22.923804095,8,45.0,15.0,21.583066497093416,21.583066497093416,1.370715950519615,False,0.0,0.0,0,True,False,None,False,,,8,9,0,1,0,0,0.0
22.978074786,9,60.0,15.0,21.51984316729372,21.51984316729372,0.38417334258059854,False,0.0,0.0,0,False,False,None,False,,,5,9,0,1,0,0,0.0
23.002967091,10,0.0,30.0,23.67127222456242,23.67127222456242,1.507084653133396,False,0.0,0.0,0,False,False,None,False,,,5,9,0,1,0,0,0.0
23.150147932,0,0.0,0.0,24.281421231711413,24.281421231711413,2.1166281658002783,False,0.0,0.0,0,False,False,None,False,,,3,20,0,0,0,0,0.0
23.229423904,0,0.0,0.0,22.869401704038868,22.869401704038868,2.1166281658002783,False,0.0,0.0,0,False,False,None,False,,,3,21,0,0,0,0,0.0
23.232476987,11,15.0,30.0,20.795032488609046,20.795032488609046,2.1094345510960433,False,0.0,0.0,0,False,False,None,False,,,8,10,0,0,0,0,0.0
23.24173093,1,15.0,0.0,20.432287799012453,20.432287799012453,2.0397799315444547,False,0.0,0.0,0,False,False,None,False,,,5,22,0,0,0,0,0.0
23.345200006,2,30.0,0.0,20.803655833059445,20.803655833059445,1.9628474774010063,False,0.0,0.0,0,False,False,None,False,,,5,13,0,0,0,0,0.0
23.467376313,12,30.0,30.0,20.084369071532112,20.084369071532112,1.9470880726315853,False,0.0,0.0,0,True,False,None,False,,,8,10,0,0,0,0,0.0
23.587535857,4,60.0,0.0,22.40172304391483,22.40172304391483,0.6288655903513954,False,0.0,0.0,0,False,False,None,False,,,3,11,0,0,0,0,0.0
23.786352258,5,0.0,15.0,23.685612502840566,23.685612502840566,1.7820312829171894,False,0.0,0.0,0,False,False,None,False,,,5,10,0,1,0,0,0.0
23.788426106,1,15.0,0.0,24.66628952672905,24.66628952672905,1.50264271095793,False,0.0,0.0,0,False,False,None,False,,,5,23,0,0,0,0,0.0
23.802791777,3,45.0,0.0,22.507623350912382,22.507623350912382,2.463807455514061,False,0.0,0.0,0,True,False,None,False,,,5,11,0,0,0,0,0.0
23.928110201,14,60.0,30.0,22.854607411855262,22.854607411855262,0.8913208555089037,False,0.0,0.0,0,False,False,None,False,,,5,10,0,0,0,0,0.0
24.060577331,2,30.0,0.0,21.920216069817837,21.920216069817837,2.284806688957796,False,0.0,0.0,0,False,False,None,False,,,5,14,0,0,0,0,0.0
24.110440555,13,45.0,30.0,22.94053799525631,22.94053799525631,1.8515459303741175,False,0.0,0.0,0,False,False,None,False,,,8,10,0,0,0,0,0.0
24.190231744,16,15.0,45.0,23.171399533144662,23.171399533144662,1.5854673739181782,False,0.0,0.0,0,False,False,None,False,,,5,10,0,0,0,0,0.0
24.223819649,15,0.0,45.0,22.886817578130746,22.886817578130746,0.4214688310302126,False,0.0,0.0,0,False,False,None,False,,,3,10,0,0,0,0,0.0
24.29028025,6,15.0,15.0,20.79929324339274,20.79929324339274,1.2444227617838408,False,0.0,0.0,0,False,False,None,False,,,8,11,0,0,0,0,0.0
24.437099801,7,30.0,15.0,23.93310417894887,23.93310417894887,1.7707452378296207,False,0.0,0.0,0,False,False,None,False,,,8,11,0,0,0,0,0.0
24.460006975,18,45.0,45.0,21.64282201397261,21.64282201397261,2.1178681823497127,False,0.0,0.0,0,False,False,None,False,,,5,9,0,1,0,0,0.0
24.658064788,19,60.0,45.0,23.374966947015455,23.374966947015455,1.3896231228314013,False,0.0,0.0,0,False,False,None,False,,,3,10,0,0,0,0,0.0
24.926126513,10,0.0,30.0,23.18920781904095,23.18920781904095,2.0897289231216414,False,0.0,0.0,0,False,False,None,False,,,5,10,0,1,0,0,0.0
24.953649196,17,30.0,45.0,20.50117333487157,20.50117333487157,0.7935303428146308,False,0.0,0.0,0,False,False,None,False,,,5,10,0,0,0,0,0.0
24.964166732,8,45.0,15.0,24.140451836984028,24.140451836984028,2.3931090800133825,False,0.0,0.0,0,True,False,None,False,,,8,10,0,1,0,0,0.0
25.008152243,9,60.0,15.0,24.23524476462127,24.23524476462127,2.47447976232584,False,0.0,0.0,0,False,False,None,False,,,5,10,0,1,0,0,0.0
25.141335178,0,0.0,0.0,23.48910722815357,23.48910722815357,1.997274495329994,False,0.0,0.0,0,False,False,None,False,,,3,22,0,0,0,0,0.0
25.208966666,0,0.0,0.0,20.217262718108124,20.217262718108124,1.997274495329994,False,0.0,0.0,0,False,False,None,False,,,3,23,0,0,0,0,0.0
25.295928226,11,15.0,30.0,24.165507856425368,24.165507856425368,1.5480686216146153,False,0.0,0.0,0,False,False,None,False,,,8,11,0,0,0,0,0.0
25.298998366,1,15.0,0.0,23.922094556913752,23.922094556913752,1.8134623839624169,False,0.0,0.0,0,False,False,None,False,,,5,24,0,0,0,0,0.0
25.362379773,2,30.0,0.0,21.167910748994228,21.167910748994228,1.5272529145980283,False,0.0,0.0,0,False,False,None,False,,,5,15,0,0,0,0,0.0
25.439944601,12,30.0,30.0,23.60176918140913,23.60176918140913,1.4978767436594977,False,0.0,0.0,0,True,False,None,False,,,8,11,0,0,0,0,0.0
25.584223055,4,60.0,0.0,20.259889821574603,20.259889821574603,1.1198864010742045,False,0.0,0.0,0,False,False,None,False,,,3,12,0,0,0,0,0.0
25.716767008,1,15.0,0.0,22.05424127853172,22.05424127853172,1.8422449431503218,False,0.0,0.0,0,False,False,None,False,,,5,25,0,0,0,0,0.0
25.777655452,3,45.0,0.0,21.043122653623524,21.043122653623524,2.061561796451076,False,0.0,0.0,0,True,False,None,False,,,5,12,0,0,0,0,0.0
25.865433388,5,0.0,15.0,21.281655294354277,21.281655294354277,2.4592890839012376,False,0.0,0.0,0,False,False,None,False,,,5,11,0,1,0,0,0.0
25.972809749,14,60.0,30.0,24.769422545470853,24.769422545470853,1.9384248781691504,False,0.0,0.0,0,False,False,None,False,,,5,11,0,0,0,0,0.0
26.068461343,2,30.0,0.0,24.27555569141778,24.27555569141778,1.9263034591640142,False,0.0,0.0,0,False,False,None,False,,,5,16,0,0,0,0,0.0
26.164374131,16,15.0,45.0,22.590279911644902,22.590279911644902,3.0781813028768767,False,0.0,0.0,0,False,False,None,False,,,5,11,0,0,0,0,0.0
26.168416902,13,45.0,30.0,22.108603631471215,22.108603631471215,1.9174615533108204,False,0.0,0.0,0,False,False,None,False,,,8,11,0,0,0,0,0.0
26.239379824,6,15.0,15.0,24.540636283959415,24.540636283959415,2.8953539022350308,False,0.0,0.0,0,False,False,None,False,,,8,12,0,0,0,0,0.0
26.291550786,15,0.0,45.0,20.9998634692427,20.9998634692427,3.359070092423147,False,0.0,0.0,0,False,False,None,False,,,3,11,0,0,0,0,0.0
26.404948949,18,45.0,45.0,24.410267989574574,24.410267989574574,2.395365484148903,False,0.0,0.0,0,False,False,None,False,,,5,10,0,1,0,0,0.0
26.493629754,7,30.0,15.0,21.550878141520958,21.550878141520958,2.3894849013325157,False,0.0,0.0,0,False,False,None,False,,,8,12,0,0,0,0,0.0
26.59051416,19,60.0,45.0,20.31127529386443,20.31127529386443,0.6098212634269229,False,0.0,0.0,0,False,False,None,False,,,3,11,0,0,0,0,0.0
26.870156378,10,0.0,30.0,23.949875688709884,23.949875688709884,4.058727469090443,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,11,0,1,0,0,0.0
26.896468799,17,30.0,45.0,21.9623735808287,21.9623735808287,4.172605742454759,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,11,0,0,0,0,0.0
26.926219121,8,45.0,15.0,23.017048533380763,23.017048533380763,437.1928388993422,False,0.0,0.45,0,True,False,None,False,,,8,11,0,1,0,0,0.0
27.030586864,9,60.0,15.0,23.485146166383004,23.485146166383004,1.8519780827751293,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,11,0,1,0,0,0.0
27.172805592,0,0.0,0.0,23.39798996407832,23.39798996407832,3.008463913786812,False,0.0,0.08660254037844387,0,False,False,None,False,,,3,24,0,0,0,0,0.0
27.184660355,0,0.0,0.0,24.088343444620957,24.088343444620957,3.008463913786812,False,0.0,0.0,0,False,False,None,False,,,3,25,0,0,0,0,0.0
27.243538422,1,15.0,0.0,20.493965271885873,20.493965271885873,616.7002104368655,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,26,0,0,0,0,0.0
27.31986816,11,15.0,30.0,24.904824383342294,24.904824383342294,441.27156876891115,False,0.0,0.15909902576697318,0,False,False,None,False,,,8,12,0,0,0,0,0.0
27.383002833,2,30.0,0.0,22.80745791679715,22.80745791679715,623.4859570889763,False,0.0,0.45,0,False,False,None,False,,,5,17,0,0,0,0,0.0
27.438510514,12,30.0,30.0,20.263637219493848,20.263637219493848,425.8371745605375,False,0.0,0.45,0,True,False,None,False,,,8,12,0,0,0,0,0.0
27.51599521,4,60.0,0.0,20.259889821574603,20.259889821574603,0.24773992317929847,False,0.0,0.08660254037844387,0,False,False,None,False,,,3,12,0,1,0,0,0.0
27.713818988,1,15.0,0.0,24.638235570208405,24.638235570208405,624.9243948445373,False,0.0,0.0,0,False,False,None,False,,,5,27,0,0,0,0,0.0
27.816973108,5,0.0,15.0,24.737078247155804,24.737078247155804,0.6284195198711859,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,12,0,1,0,0,0.0
27.829925279,3,45.0,0.0,21.773665166881475,21.773665166881475,640.9506506272535,False,0.0,0.15909902576697318,0,True,False,None,False,,,5,13,0,0,0,0,0.0
27.91223582,14,60.0,30.0,22.787410671998625,22.787410671998625,1.223487324839463,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,12,0,0,0,0,0.0
28.05458837,2,30.0,0.0,21.284114844477692,21.284114844477692,619.4674292245408,False,0.0,0.0,0,False,False,None,False,,,5,18,0,0,0,0,0.0
28.142557136,16,15.0,45.0,20.628419902571533,20.628419902571533,1.6276347469033077,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,12,0,0,0,0,0.0
28.183464768,13,45.0,30.0,24.34737236070784,24.34737236070784,422.5143979825427,False,0.0,0.15909902576697318,0,False,False,None,False,,,8,12,0,0,0,0,0.0
28.303358899,6,15.0,15.0,22.428220341046178,22.428220341046178,422.6291869674809,False,0.0,0.45,0,False,False,None,False,,,8,13,0,0,0,0,0.0
28.354170373,15,0.0,45.0,20.048434553942908,20.048434553942908,0.0771858167057264,False,0.0,0.0,0,False,False,None,False,,,3,12,0,0,0,0,0.0
28.408161386,18,45.0,45.0,24.526080899177916,24.526080899177916,1.9264386702187806,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,11,0,1,0,0,0.0
28.438435676,7,30.0,15.0,85.33710228926601,85.33710228926601,1.5323358471235524,True,1.0,0.0,26.493629754,False,False,None,False,,,8,13,0,0,0,0,0.0
28.66009493,19,60.0,45.0,21.650893029220796,21.650893029220796,2.426819876050588,False,0.0,0.0,0,False,False,None,False,,,3,12,0,0,0,0,0.0
28.799894741,10,0.0,30.0,22.298495874188102,22.298495874188102,1.228347509622269,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,12,0,1,0,0,0.0
28.903458747,8,45.0,15.0,22.99187053586022,22.99187053586022,432.05717666713974,False,0.0,0.45,0,True,False,None,False,,,8,12,0,1,0,0,0.0
28.915214162,17,30.0,45.0,23.515683050336502,23.515683050336502,1.1937053966711504,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,12,0,0,0,0,0.0
29.100064289,9,60.0,15.0,22.42532855566912,22.42532855566912,1.9985908064087812,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,12,0,1,0,0,0.0
29.185942863,0,0.0,0.0,23.16541501507889,23.16541501507889,0.677038070941676,False,0.0,0.08660254037844387,0,False,False,None,False,,,3,26,0,0,0,0,0.0
29.217184085,0,0.0,0.0,20.26796909398746,20.26796909398746,0.677038070941676,False,0.0,0.0,0,False,False,None,False,,,3,27,0,0,0,0,0.0
29.276993508,11,15.0,30.0,22.810519346440802,22.810519346440802,435.45865880126473,False,0.0,0.15909902576697318,0,False,False,None,False,,,8,13,0,0,0,0,0.0
29.315523667,1,15.0,0.0,24.5061582801584,24.5061582801584,619.7590666597135,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,28,0,0,0,0,0.0
29.387297903,2,30.0,0.0,23.32673581634513,23.32673581634513,606.3594547926833,False,0.0,0.45,0,False,False,None,False,,,5,19,0,0,0,0,0.0
29.427484108,12,30.0,30.0,23.490925678385217,23.490925678385217,431.7956019251785,False,0.0,0.45,0,True,False,None,False,,,8,13,0,0,0,0,0.0
29.438424556,4,60.0,0.0,21.550669863926828,21.550669863926828,0.5550989949461718,False,0.0,0.08660254037844387,0,False,False,None,False,,,3,13,0,1,0,0,0.0
29.734673097,1,15.0,0.0,23.891233115584765,23.891233115584765,615.4968446600435,False,0.0,0.0,0,False,False,None,False,,,5,29,0,0,0,0,0.0
29.802275116,5,0.0,15.0,22.81949432655792,22.81949432655792,2.722383577421843,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,13,0,1,0,0,0.0
29.820488065,3,45.0,0.0,22.637525892919566,22.637525892919566,610.8821153385558,False,0.0,0.15909902576697318,0,True,False,None,False,,,5,14,0,0,0,0,0.0
29.98955546,14,60.0,30.0,24.05588388758049,24.05588388758049,2.6618693987829793,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,13,0,0,0,0,0.0
30.108157118,2,30.0,0.0,24.22411014723547,24.22411014723547,608.3489947621683,False,0.0,0.0,0,False,False,None,False,,,5,20,0,0,0,0,0.0
30.154579188,16,15.0,45.0,22.16629356101628,22.16629356101628,1.5461685689920839,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,13,0,0,0,0,0.0
30.17262732,13,45.0,30.0,20.368207249314217,20.368207249314217,425.2471488821175,False,0.0,0.15909902576697318,0,False,False,None,False,,,8,13,0,0,0,0,0.0
30.292701442,15,0.0,45.0,21.23214214920866,21.23214214920866,2.437709494748814,False,0.0,0.0,0,False,False,None,False,,,3,13,0,0,0,0,0.0
30.353577915,6,15.0,15.0,24.618360107028202,24.618360107028202,439.8819766276229,False,0.0,0.45,0,False,False,None,False,,,8,14,0,0,0,0,0.0
30.402028995,7,30.0,15.0,85.31488361671047,85.31488361671047,0.8219778516274827,True,1.0,0.0,26.493629754,False,False,None,False,,,8,14,0,0,0,0,0.0
30.426290021,18,45.0,45.0,21.362651548621145,21.362651548621145,0.8244449553725399,False,0.0,0.17320508075688773,0,False,False,None,False,,,5,12,0,1,0,0,0.0
30.665407555,19,60.0,45.0,24.013433633221197,24.013433633221197,1.82565219751148,False,0.0,0.0,0,False,False,None,False,,,3,13,0,0,0,0,0.0
30.720786224,10,0.0,30.0,20.084283596294405,20.084283596294405,0.7065354661530548,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,13,0,1,0,0,0.0
30.87914706,17,30.0,45.0,21.94829149334594,21.94829149334594,1.2304294084330203,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,13,0,0,0,0,0.0
30.907055563,8,45.0,15.0,23.952007126102476,23.952007126102476,427.2746035136799,False,0.0,0.45,0,True,False,None,False,,,8,13,0,1,0,0,0.0
31.071798349,9,60.0,15.0,24.391146823528572,24.391146823528572,0.8786671281881645,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,13,0,1,0,0,0.0
31.224668422,11,15.0,30.0,23.903528778218508,23.903528778218508,431.9214590774922,False,0.0,0.15909902576697318,0,False,False,None,False,,,8,14,0,0,0,0,0.0
31.265606881,0,0.0,0.0,21.719690437845475,21.719690437845475,0.817174648425727,False,0.0,0.08660254037844387,0,False,False,None,False,,,3,28,0,0,0,0,0.0
31.271677328,1,15.0,0.0,23.54099244743249,23.54099244743249,647.8407250687577,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,30,0,0,0,0,0.0
31.280266507,0,0.0,0.0,20.63141125212233,20.63141125212233,1.8766456096380761,False,0.0,0.0,0,False,False,None,False,,,3,29,0,0,0,0,0.0
31.401189225,2,30.0,0.0,21.398134473715608,21.398134473715608,625.5129074386628,False,0.0,0.45,0,False,False,None,False,,,5,21,0,0,0,0,0.0
31.470229316,4,60.0,0.0,21.720883739469915,21.720883739469915,0.6234023906450507,False,0.0,0.08660254037844387,0,False,False,None,False,,,3,14,0,1,0,0,0.0
31.4713357,12,30.0,30.0,21.942585253956086,21.942585253956086,441.73260500148353,False,0.0,0.45,0,True,False,None,False,,,8,14,0,0,0,0,0.0
31.753935563,3,45.0,0.0,22.588641237618344,22.588641237618344,633.9777135764726,False,0.0,0.15909902576697318,0,True,False,None,False,,,5,15,0,0,0,0,0.0
31.759320287,1,15.0,0.0,24.57226801642999,24.57226801642999,636.3051309118795,False,0.0,0.0,0,False,False,None,False,,,5,31,0,0,0,0,0.0
31.847954272,5,0.0,15.0,21.35690993041265,21.35690993041265,1.620174559477095,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,14,0,1,0,0,0.0
31.991801792,14,60.0,30.0,23.713689035320968,23.713689035320968,0.3933114763929213,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,14,0,0,0,0,0.0
32.127556181,13,45.0,30.0,22.199083848830362,22.199083848830362,439.04494430234547,False,0.0,0.15909902576697318,0,False,False,None,False,,,8,14,0,0,0,0,0.0
32.129074544,16,15.0,45.0,22.16629356101628,22.16629356101628,1.4566063544148349,False,0.0,0.17320508075688773,0,False,False,None,False,,,5,13,0,1,0,0,0.0
32.176936749,2,30.0,0.0,24.511852817705265,24.511852817705265,648.4379777628949,False,0.0,0.0,0,False,False,None,False,,,5,22,0,0,0,0,0.0
32.317198121,15,0.0,45.0,22.660898542148477,22.660898542148477,1.6175887305704162,False,0.0,0.0,0,False,False,None,False,,,3,14,0,0,0,0,0.0
32.401058484,6,15.0,15.0,22.133319145156438,22.133319145156438,432.37192132641707,False,0.0,0.45,0,False,False,None,False,,,8,15,0,0,0,0,0.0
32.422335596,18,45.0,45.0,20.407874477106013,20.407874477106013,1.565103200322372,False,0.0,0.0,0,False,False,None,False,,,5,13,0,1,0,0,0.0
32.425969764,7,30.0,15.0,85.00064481738312,85.00064481738312,2.37482495545325,True,1.0,0.0,26.493629754,False,False,None,False,,,8,15,0,0,0,0,0.0
32.621297153,19,60.0,45.0,21.620637982005817,21.620637982005817,1.2963582863388783,False,0.0,0.0,0,False,False,None,False,,,3,14,0,0,0,0,0.0
32.729102329,10,0.0,30.0,24.06363634702238,24.06363634702238,2.4329702030272573,False,0.0,0.08660254037844387,0,False,False,None,False,,,5,14,0,1,0,0,0.0
32.895363723,17,30.0,45.0,21.14848626119767,21.14848626119767,1.846127090242512,False,0.0,0.15909902576697318,0,False,False,None,False,,,5,14,0,0,0,0,0.0
32.918416911,8,45.0,15.0,20.887035169699526,20.887035169699526,430.6703950700013,False,0.0,0.45,0,True,False,None,False,,,8,14,0,1,0,0,0.0
